"","time","t00","t02","t04","t08","t10","t18","t23","t25","t26","t27"
"44734",447.34,0,0,0,0,0,0,1,0,0,0
"44735",447.35,0,0,0,0,0,0,1,0,0,0
"44736",447.36,0,0,0,0,0,0,0,0,0,0
"44737",447.37,0,0,0,0,0,0,0,0,0,0
"44738",447.38,0,0,0,0,0,0,0,0,0,0
"44739",447.39,0,0,0,0,0,0,0,0,0,0
"44740",447.4,0,0,0,0,0,0,0,0,0,0
"44741",447.41,0,0,0,0,0,0,0,0,0,0
"44742",447.42,0,0,0,0,0,0,0,0,0,0
"44743",447.43,0,0,0,0,0,0,0,0,0,1
"44744",447.44,0,0,0,0,0,0,0,0,0,0
"44745",447.45,0,1,0,0,0,0,0,0,0,0
"44746",447.46,0,0,0,0,0,0,0,0,0,0
"44747",447.47,0,0,0,0,0,0,0,0,0,0
"44748",447.48,0,0,0,0,0,0,0,0,0,0
"44749",447.49,0,2,0,0,0,0,0,0,0,0
"44750",447.5,0,0,0,0,0,0,0,0,0,0
"44751",447.51,0,0,0,0,0,0,0,0,0,0
"44752",447.52,0,0,0,0,0,0,0,0,0,0
"44753",447.53,0,0,0,0,0,0,0,0,0,0
"44754",447.54,0,0,0,0,0,0,0,0,0,0
"44755",447.55,0,0,0,0,2,0,0,0,0,0
"44756",447.56,0,0,0,0,0,0,0,0,0,0
"44757",447.57,0,0,0,0,0,0,0,0,0,0
"44758",447.58,0,0,0,0,0,0,0,0,0,0
"44759",447.59,0,0,0,0,0,0,0,0,0,0
"44760",447.6,0,0,0,0,0,0,0,0,0,0
"44761",447.61,0,0,0,0,0,0,1,0,0,0
"44762",447.62,0,0,0,0,0,0,0,0,0,0
"44763",447.63,0,0,0,0,0,0,0,0,0,0
"44764",447.64,0,3,0,0,0,0,1,0,0,0
"44765",447.65,0,0,0,0,0,0,0,0,0,0
"44766",447.66,0,0,0,0,0,0,0,0,0,0
"44767",447.67,0,0,0,0,0,0,0,0,0,0
"44768",447.68,0,0,0,0,0,0,0,0,0,0
"44769",447.69,0,0,0,0,0,0,0,0,0,0
"44770",447.7,0,0,0,0,0,0,0,0,0,0
"44771",447.71,0,0,0,0,0,0,0,0,0,0
"44772",447.72,0,0,0,0,0,0,0,0,0,0
"44773",447.73,0,0,0,0,0,0,0,0,0,0
"44774",447.74,0,0,0,0,0,0,0,0,0,0
"44775",447.75,0,0,0,0,0,0,0,0,0,0
"44776",447.76,0,0,0,0,0,0,0,0,0,1
"44777",447.77,0,0,0,0,0,0,0,0,0,2
"44778",447.78,1,0,1,0,0,0,1,0,0,0
"44779",447.79,0,0,0,0,0,0,0,0,0,0
"44780",447.8,0,0,0,0,0,0,1,0,0,0
"44781",447.81,0,0,0,0,0,0,1,0,0,0
"44782",447.82,0,0,0,0,0,0,0,0,0,0
"44783",447.83,0,0,0,0,0,0,0,0,0,0
"44784",447.84,0,0,0,0,0,0,0,0,0,0
"44785",447.85,0,0,0,0,0,0,0,0,0,0
"44786",447.86,0,0,0,0,2,0,1,1,0,0
"44787",447.87,0,0,2,0,1,0,0,1,0,0
"44788",447.88,0,0,1,0,0,0,0,0,0,0
"44789",447.89,0,0,0,0,1,0,0,0,0,0
"44790",447.9,0,0,1,0,0,0,1,0,0,0
"44791",447.91,0,0,0,0,0,0,2,0,0,0
"44792",447.92,0,0,0,0,0,0,0,0,0,0
"44793",447.93,0,0,0,0,0,0,1,0,0,0
"44794",447.94,0,0,0,0,2,0,0,0,0,0
"44795",447.95,0,0,0,0,0,0,0,0,0,1
"44796",447.96,0,2,0,0,0,0,0,0,0,0
"44797",447.97,0,0,0,0,2,0,0,0,0,0
"44798",447.98,0,1,0,0,0,0,1,0,0,0
"44799",447.99,0,2,0,0,1,0,0,0,0,1
"44800",448,0,0,0,0,0,0,0,0,0,0
"44801",448.01,0,0,0,0,0,0,0,0,0,0
"44802",448.02,0,0,0,0,0,0,0,0,0,0
"44803",448.03,0,0,0,0,0,0,0,0,0,0
"44804",448.04,0,1,0,0,0,0,0,0,0,0
"44805",448.05,0,0,0,0,0,0,0,0,0,2
"44806",448.06,0,0,0,0,0,0,0,0,0,0
"44807",448.07,0,0,0,0,0,0,0,0,0,1
"44808",448.08,0,1,1,0,2,0,1,0,0,1
"44809",448.09,0,1,0,0,0,0,0,0,0,0
"44810",448.1,0,0,0,0,0,0,0,0,0,0
"44811",448.11,0,0,0,0,0,0,0,0,0,0
"44812",448.12,0,0,0,1,0,0,1,0,0,0
"44813",448.13,0,1,0,0,0,0,0,0,0,0
"44814",448.14,0,0,0,0,0,0,1,0,0,0
"44815",448.15,0,0,0,0,0,0,0,0,0,1
"44816",448.16,0,1,0,0,0,0,0,0,0,3
"44817",448.17,0,0,1,0,0,0,0,1,0,0
"44818",448.18,1,0,0,1,0,0,0,0,0,0
"44819",448.19,0,1,1,0,0,0,0,0,0,0
"44820",448.2,0,0,0,1,0,0,0,0,0,1
"44821",448.21,0,0,0,0,0,0,0,0,0,2
"44822",448.22,0,0,0,0,1,1,1,0,0,0
"44823",448.23,0,0,0,0,0,0,0,0,0,0
"44824",448.24,0,0,0,0,0,0,0,0,0,0
"44825",448.25,0,0,0,0,0,0,1,0,0,0
"44826",448.26,0,1,1,0,1,0,0,0,0,0
"44827",448.27,0,0,0,0,0,0,0,0,0,0
"44828",448.28,0,0,1,0,0,0,1,0,0,0
"44829",448.29,0,0,0,0,0,0,0,0,0,0
"44830",448.3,0,0,0,0,0,0,0,0,0,0
"44831",448.31,0,0,0,0,1,0,0,0,0,0
"44832",448.32,0,0,0,0,0,0,1,0,0,0
"44833",448.33,0,0,0,1,0,0,0,0,0,2
"44834",448.34,0,0,0,0,2,0,0,0,0,0
"44835",448.35,0,0,0,0,0,0,0,0,0,0
"44836",448.36,0,0,0,0,0,0,0,0,0,0
"44837",448.37,0,0,0,0,0,0,0,0,0,1
"44838",448.38,0,0,0,0,0,0,0,0,0,0
"44839",448.39,0,0,0,0,0,0,1,0,0,1
"44840",448.4,0,0,0,0,0,0,0,0,0,0
"44841",448.41,0,0,0,0,0,0,0,0,0,0
"44842",448.42,0,0,0,0,0,0,0,0,0,0
"44843",448.43,0,0,0,0,0,0,0,0,0,0
"44844",448.44,0,0,0,0,0,0,0,0,0,0
"44845",448.45,0,0,0,0,0,0,0,0,0,0
"44846",448.46,0,0,0,0,0,0,1,0,0,0
"44847",448.47,0,0,0,0,0,0,0,0,0,1
"44848",448.48,0,0,0,0,0,0,0,0,0,0
"44849",448.49,0,0,0,0,0,0,0,0,0,0
"44850",448.5,0,0,0,0,0,0,0,0,0,0
"44851",448.51,0,0,0,0,0,0,0,0,0,0
"44852",448.52,0,0,0,0,0,0,0,0,0,0
"44853",448.53,0,0,0,0,0,0,1,0,0,0
"44854",448.54,0,0,0,0,0,0,0,0,0,0
"44855",448.55,0,0,0,0,0,0,1,0,0,0
"44856",448.56,0,0,0,0,0,0,0,0,0,0
"44857",448.57,0,0,0,1,0,0,0,0,0,1
"44858",448.58,0,0,0,0,0,0,0,0,0,0
"44859",448.59,0,0,0,0,0,0,0,0,0,0
"44860",448.6,0,0,0,0,0,0,0,0,0,0
"44861",448.61,0,0,0,0,0,0,2,0,0,1
"44862",448.62,0,0,1,0,0,0,0,0,0,0
"44863",448.63,0,0,0,0,0,0,0,0,0,0
"44864",448.64,0,0,0,0,0,0,0,0,0,1
"44865",448.65,0,0,0,0,0,0,0,0,0,0
"44866",448.66,0,0,0,0,0,0,0,0,0,0
"44867",448.67,0,0,0,0,0,0,1,0,0,0
"44868",448.68,0,0,0,0,0,0,0,0,0,0
"44869",448.69,0,0,0,0,0,0,0,0,0,0
"44870",448.7,0,0,0,0,0,0,0,0,0,0
"44871",448.71,0,0,0,0,0,0,1,0,0,1
"44872",448.72,0,0,0,0,0,0,1,0,0,1
"44873",448.73,0,0,0,0,0,0,1,0,0,1
"44874",448.74,0,0,0,0,0,0,1,0,0,0
"44875",448.75,0,0,0,0,0,0,0,0,0,1
"44876",448.76,0,0,0,0,0,0,1,0,0,0
"44877",448.77,0,0,0,0,0,0,0,0,0,1
"44878",448.78,0,0,0,0,0,0,0,0,0,0
"44879",448.79,0,0,0,0,0,0,0,0,0,0
"44880",448.8,0,0,0,0,0,0,0,0,0,0
"44881",448.81,0,0,0,0,0,0,0,0,0,0
"44882",448.82,0,0,0,0,0,0,0,0,0,0
"44883",448.83,0,0,0,0,0,0,1,0,0,0
"44884",448.84,0,0,0,0,0,0,0,0,0,0
"44885",448.85,0,0,0,0,0,0,1,0,0,1
"44886",448.86,0,0,0,0,0,0,0,0,0,0
"44887",448.87,0,0,0,0,0,0,0,0,0,0
"44888",448.88,0,0,0,0,0,0,0,0,0,0
"44889",448.89,0,0,0,0,0,0,0,0,0,0
"44890",448.9,0,0,0,0,0,0,1,0,0,0
"44891",448.91,0,0,0,0,0,0,0,0,0,0
"44892",448.92,0,0,0,0,0,0,0,0,0,0
"44893",448.93,0,0,0,0,0,0,0,0,0,0
"44894",448.94,0,0,0,0,0,0,0,0,0,0
"44895",448.95,0,0,0,0,0,0,0,0,0,0
"44896",448.96,0,0,0,0,0,0,0,0,0,0
"44897",448.97,0,0,0,0,0,0,1,0,0,0
"44898",448.98,0,0,0,0,0,0,1,0,0,0
"44899",448.99,0,0,0,0,0,0,0,0,0,0
"44900",449,0,0,0,0,0,0,0,0,0,0
"44901",449.01,0,0,0,0,0,0,0,0,0,0
"44902",449.02,0,0,0,0,0,0,1,0,0,0
"44903",449.03,0,0,0,0,0,0,0,0,0,0
"44904",449.04,0,0,0,0,1,0,0,0,0,0
"44905",449.05,0,0,0,0,0,0,1,0,0,0
"44906",449.06,0,0,0,0,0,0,0,0,0,0
"44907",449.07,0,0,0,0,0,0,1,0,0,1
"44908",449.08,0,0,0,0,0,0,0,0,0,0
"44909",449.09,0,0,0,0,0,0,0,0,0,0
"44910",449.1,0,0,0,0,0,0,0,0,0,0
"44911",449.11,0,0,0,0,0,0,2,0,0,0
"44912",449.12,0,0,0,0,0,0,0,0,0,0
"44913",449.13,0,0,0,0,0,0,0,0,0,0
"44914",449.14,0,0,2,0,0,0,0,0,0,0
"44915",449.15,0,0,0,0,0,0,0,0,0,0
"44916",449.16,1,0,0,0,0,0,0,0,0,0
"44917",449.17,0,0,0,0,0,0,0,0,0,1
"44918",449.18,0,0,0,0,0,0,0,0,0,1
"44919",449.19,0,0,0,0,0,0,1,0,0,0
"44920",449.2,0,0,0,0,0,0,0,0,0,0
"44921",449.21,0,0,0,0,0,0,0,0,0,0
"44922",449.22,0,0,0,0,0,0,1,0,0,0
"44923",449.23,0,0,0,0,0,0,0,0,0,0
"44924",449.24,0,0,0,0,0,0,1,0,0,0
"44925",449.25,0,0,0,0,0,0,1,0,0,0
"44926",449.26,0,0,0,0,0,0,0,0,0,0
"44927",449.27,0,0,0,0,0,0,1,0,0,0
"44928",449.28,0,0,0,0,0,0,0,0,0,0
"44929",449.29,0,0,0,0,0,0,0,0,0,0
"44930",449.3,0,0,1,0,0,0,0,0,0,1
"44931",449.31,0,0,0,0,0,0,1,0,0,0
"44932",449.32,0,0,0,0,0,0,2,0,0,0
"44933",449.33,0,0,0,0,0,0,1,0,0,0
"44934",449.34,0,0,0,0,0,0,0,0,0,0
"44935",449.35,0,0,0,0,0,0,1,0,0,0
"44936",449.36,0,0,0,0,0,0,1,0,0,0
"44937",449.37,0,0,0,0,0,0,0,0,0,0
"44938",449.38,0,0,1,0,0,0,0,0,0,0
"44939",449.39,0,0,0,0,0,0,0,0,0,0
"44940",449.4,0,0,0,0,0,0,0,0,0,0
"44941",449.41,0,0,0,0,0,0,1,0,0,0
"44942",449.42,0,0,0,0,0,0,1,0,0,0
"44943",449.43,0,0,0,0,0,0,0,0,0,0
"44944",449.44,0,0,0,0,0,0,1,0,0,0
"44945",449.45,0,0,0,0,0,0,1,0,0,1
"44946",449.46,0,0,0,0,1,0,1,0,0,0
"44947",449.47,0,0,0,0,0,0,0,0,0,0
"44948",449.48,0,0,0,0,1,0,1,0,0,0
"44949",449.49,0,0,0,0,0,0,0,0,0,0
"44950",449.5,0,0,0,0,0,0,0,0,0,0
"44951",449.51,0,0,0,0,0,0,1,0,0,1
"44952",449.52,0,0,0,0,0,0,1,0,0,0
"44953",449.53,0,0,0,0,0,0,0,0,0,0
"44954",449.54,0,0,0,0,0,0,0,0,0,0
"44955",449.55,0,0,0,0,0,0,1,0,0,0
"44956",449.56,0,0,0,0,0,0,0,0,0,0
"44957",449.57,0,0,0,0,0,0,1,0,0,0
"44958",449.58,0,0,0,0,0,0,0,0,0,0
"44959",449.59,0,0,0,0,0,0,0,0,0,0
"44960",449.6,0,0,1,0,0,1,0,0,0,0
"44961",449.61,0,0,0,0,0,0,1,0,0,0
"44962",449.62,0,0,0,0,0,0,0,0,0,0
"44963",449.63,0,0,0,0,0,0,1,0,0,0
"44964",449.64,0,0,1,0,0,0,0,0,0,1
"44965",449.65,0,0,0,0,0,1,0,0,0,0
"44966",449.66,0,0,0,0,0,0,1,0,0,0
"44967",449.67,0,0,0,0,0,0,0,0,0,0
"44968",449.68,0,0,0,0,0,0,0,0,0,0
"44969",449.69,0,0,0,0,0,0,1,0,0,0
"44970",449.7,0,0,0,0,0,0,0,0,0,0
"44971",449.71,0,0,0,0,0,0,1,0,0,0
"44972",449.72,0,0,0,0,0,0,0,0,0,0
"44973",449.73,0,0,0,0,0,0,1,0,0,0
"44974",449.74,0,0,0,0,0,0,1,0,0,0
"44975",449.75,0,0,0,0,0,0,1,0,0,1
"44976",449.76,0,0,0,0,0,1,1,0,0,1
"44977",449.77,0,0,0,0,0,1,0,0,0,0
"44978",449.78,0,0,0,0,0,1,0,0,1,0
"44979",449.79,0,0,0,0,0,0,0,0,0,1
"44980",449.8,0,0,0,0,0,0,0,0,0,0
"44981",449.81,0,0,0,0,0,0,0,0,0,0
"44982",449.82,0,0,0,0,0,1,0,0,1,0
"44983",449.83,0,0,0,0,0,1,2,0,0,0
"44984",449.84,0,0,0,0,0,0,1,0,0,0
"44985",449.85,0,0,0,0,0,0,2,0,0,0
"44986",449.86,0,0,0,0,0,2,1,0,0,0
"44987",449.87,0,0,0,0,0,2,2,0,1,0
"44988",449.88,1,0,0,0,0,2,1,0,0,0
"44989",449.89,0,1,0,0,0,4,0,0,2,0
"44990",449.9,0,0,0,0,0,0,0,0,0,0
"44991",449.91,0,0,0,0,0,1,0,0,0,0
"44992",449.92,0,0,1,0,0,4,1,0,0,0
"44993",449.93,1,0,0,0,0,0,0,0,0,0
"44994",449.94,0,0,0,0,0,2,0,0,0,0
"44995",449.95,0,0,0,0,0,2,0,0,0,1
"44996",449.96,0,0,0,0,0,1,1,0,0,1
"44997",449.97,0,0,0,0,0,0,2,0,0,0
"44998",449.98,0,0,0,0,0,2,0,0,0,0
"44999",449.99,0,0,0,0,0,1,0,0,0,0
"45000",450,0,0,0,0,0,0,1,0,0,0
"45001",450.01,0,0,0,0,0,0,0,0,0,0
"45002",450.02,0,0,0,0,0,2,0,0,0,1
"45003",450.03,0,0,1,0,0,0,1,0,0,0
"45004",450.04,0,0,1,0,0,0,0,0,0,0
"45005",450.05,0,0,1,0,0,2,0,0,0,0
"45006",450.06,1,0,0,0,1,0,1,0,0,0
"45007",450.07,0,0,0,0,0,2,0,0,0,0
"45008",450.08,0,1,0,0,0,1,1,0,0,0
"45009",450.09,0,0,0,0,0,0,1,0,0,0
"45010",450.1,0,0,0,0,0,2,0,0,0,0
"45011",450.11,0,0,0,0,0,0,0,0,0,0
"45012",450.12,0,0,0,0,0,0,0,0,0,0
"45013",450.13,0,1,0,0,0,1,0,0,0,1
"45014",450.14,0,0,0,0,0,1,2,0,0,1
"45015",450.15,0,0,0,0,0,2,0,0,0,0
"45016",450.16,0,0,0,0,0,4,1,0,0,0
"45017",450.17,0,2,0,0,0,2,0,0,0,0
"45018",450.18,0,0,0,0,0,2,0,0,0,0
"45019",450.19,0,1,0,0,0,2,1,0,0,1
"45020",450.2,0,0,0,0,0,0,0,0,0,0
"45021",450.21,0,1,0,0,0,2,0,0,0,2
"45022",450.22,0,0,0,0,0,0,0,0,0,0
"45023",450.23,0,1,0,0,0,1,0,0,0,0
"45024",450.24,0,0,0,1,0,0,1,0,0,0
"45025",450.25,0,1,0,0,0,0,1,0,0,0
"45026",450.26,0,0,0,0,0,0,1,0,0,1
"45027",450.27,0,0,0,0,0,1,0,0,0,0
"45028",450.28,0,0,0,0,0,1,0,0,0,0
"45029",450.29,0,1,0,0,0,1,0,0,0,0
"45030",450.3,0,1,0,0,0,1,0,0,0,0
"45031",450.31,0,0,0,0,0,2,0,0,0,0
"45032",450.32,0,0,0,0,0,1,0,0,0,0
"45033",450.33,0,0,1,0,0,1,2,0,0,1
"45034",450.34,0,0,0,0,0,2,2,0,0,0
"45035",450.35,0,2,0,0,0,0,1,0,0,0
"45036",450.36,0,0,0,0,0,0,0,0,0,0
"45037",450.37,0,0,0,0,0,0,0,0,0,0
"45038",450.38,0,0,0,0,0,0,0,0,0,0
"45039",450.39,0,0,0,0,0,0,0,0,0,0
"45040",450.4,0,0,0,0,0,0,0,0,0,0
"45041",450.41,0,1,0,0,0,0,1,0,0,1
"45042",450.42,0,0,1,0,0,0,0,0,0,1
"45043",450.43,0,1,0,0,0,0,2,0,0,0
"45044",450.44,0,1,0,0,0,0,0,0,0,1
"45045",450.45,0,0,0,0,0,0,0,0,0,0
"45046",450.46,0,0,0,0,0,0,1,0,0,0
"45047",450.47,1,2,0,0,0,0,0,0,0,0
"45048",450.48,0,0,0,0,0,0,1,0,0,0
"45049",450.49,0,0,0,0,0,0,1,0,0,0
"45050",450.5,0,2,0,0,0,0,0,0,0,0
"45051",450.51,0,1,0,0,0,2,1,0,0,0
"45052",450.52,0,0,0,0,0,0,0,0,0,0
"45053",450.53,0,1,0,0,0,0,0,0,0,0
"45054",450.54,0,0,0,0,0,0,0,0,0,0
"45055",450.55,0,0,0,0,0,0,0,0,0,0
"45056",450.56,0,0,0,0,0,0,0,0,0,0
"45057",450.57,0,0,0,0,0,0,0,0,0,1
"45058",450.58,0,0,0,0,0,0,0,0,0,1
"45059",450.59,0,0,0,0,0,0,0,0,0,0
"45060",450.6,0,0,0,0,0,0,0,0,0,0
"45061",450.61,0,0,0,0,0,0,0,0,0,0
"45062",450.62,0,0,0,0,0,0,0,0,0,0
"45063",450.63,0,0,0,0,0,0,0,0,0,0
"45064",450.64,0,1,0,0,0,0,0,0,0,0
"45065",450.65,0,3,0,0,0,0,0,0,0,2
"45066",450.66,0,0,0,0,0,0,1,0,0,0
"45067",450.67,0,0,0,0,0,0,0,0,0,0
"45068",450.68,0,0,0,0,0,0,0,0,0,0
"45069",450.69,0,1,0,0,0,0,0,0,0,0
"45070",450.7,0,0,0,0,0,0,0,0,0,0
"45071",450.71,0,0,0,0,0,0,0,0,0,0
"45072",450.72,0,0,0,0,0,0,0,0,0,1
"45073",450.73,0,0,0,0,0,0,0,0,0,0
"45074",450.74,0,0,0,0,0,0,0,0,0,0
"45075",450.75,0,0,0,0,0,0,0,0,0,0
"45076",450.76,0,0,0,0,0,0,0,0,0,0
"45077",450.77,0,0,0,0,0,0,0,0,0,0
"45078",450.78,0,0,0,0,0,0,0,0,0,0
"45079",450.79,0,0,0,0,0,0,0,0,0,0
"45080",450.8,0,0,0,0,0,0,0,0,0,0
"45081",450.81,0,1,0,0,0,0,0,0,0,0
"45082",450.82,0,0,0,0,0,0,0,0,0,0
"45083",450.83,0,0,0,0,0,0,0,0,0,0
"45084",450.84,0,0,0,0,0,0,0,0,0,0
"45085",450.85,0,0,0,0,0,0,0,0,0,0
"45086",450.86,0,0,0,0,0,0,0,0,0,0
"45087",450.87,0,0,0,0,0,0,0,0,0,0
"45088",450.88,0,0,0,0,0,0,0,0,0,0
"45089",450.89,0,0,0,0,0,0,0,0,0,0
"45090",450.9,0,0,0,0,0,0,0,0,0,1
"45091",450.91,0,0,0,0,0,0,0,0,0,0
"45092",450.92,0,0,0,0,0,0,0,2,1,0
"45093",450.93,0,1,0,0,0,0,0,0,0,0
"45094",450.94,0,0,0,0,0,0,0,0,0,0
"45095",450.95,0,0,0,0,0,0,1,0,0,0
"45096",450.96,0,0,0,0,0,0,0,0,0,0
"45097",450.97,0,0,0,0,0,0,0,0,0,0
"45098",450.98,0,0,0,0,0,0,0,0,0,0
"45099",450.99,0,0,0,0,0,0,0,0,0,0
"45100",451,0,0,0,0,0,0,0,0,0,0
"45101",451.01,0,0,0,0,0,0,0,0,0,0
"45102",451.02,0,0,0,0,0,0,0,0,0,0
"45103",451.03,0,0,0,0,0,0,0,0,0,0
"45104",451.04,0,0,0,0,0,0,0,0,0,0
"45105",451.05,0,0,0,0,0,0,0,0,0,0
"45106",451.06,0,0,0,0,0,0,0,0,0,0
"45107",451.07,0,0,0,0,1,0,0,0,0,0
"45108",451.08,0,0,0,0,0,0,0,0,0,0
"45109",451.09,0,0,0,0,0,0,0,0,0,0
"45110",451.1,0,0,0,1,0,0,1,0,0,0
"45111",451.11,0,0,0,0,0,0,0,0,0,0
"45112",451.12,0,0,0,0,0,0,0,0,0,0
"45113",451.13,0,0,0,0,0,0,0,0,0,0
"45114",451.14,0,0,0,0,0,0,1,0,0,0
"45115",451.15,0,0,0,0,0,0,0,0,0,0
"45116",451.16,0,0,0,0,0,0,1,0,0,0
"45117",451.17,0,0,0,0,0,0,0,0,0,0
"45118",451.18,0,0,0,0,0,0,0,0,0,0
"45119",451.19,0,0,0,0,0,0,0,0,0,0
"45120",451.2,0,0,1,0,0,0,1,0,0,0
"45121",451.21,0,0,0,0,0,0,0,0,0,0
"45122",451.22,0,0,2,0,0,0,0,0,0,0
"45123",451.23,0,0,0,0,0,0,0,0,0,0
"45124",451.24,0,0,0,0,0,0,0,0,0,0
"45125",451.25,0,0,0,0,0,0,1,0,0,0
"45126",451.26,0,0,0,0,0,0,1,0,0,0
"45127",451.27,0,0,0,0,0,0,1,1,0,0
"45128",451.28,0,0,0,0,0,0,0,0,0,0
"45129",451.29,0,0,0,0,0,0,0,0,0,0
"45130",451.3,0,0,0,0,0,1,1,0,0,0
"45131",451.31,0,0,0,0,0,1,0,0,0,0
"45132",451.32,0,0,0,0,0,0,0,0,0,0
"45133",451.33,1,0,0,0,0,0,1,0,0,0
"45134",451.34,0,0,0,0,0,0,0,0,0,0
"45135",451.35,0,0,0,0,0,0,1,0,0,0
"45136",451.36,0,0,0,0,0,0,1,0,0,0
"45137",451.37,0,0,0,0,0,0,0,0,0,0
"45138",451.38,0,0,0,0,0,0,0,0,0,0
"45139",451.39,0,0,0,0,0,0,1,0,0,0
"45140",451.4,0,0,0,0,0,0,0,0,0,0
"45141",451.41,0,0,0,0,0,0,0,0,0,0
"45142",451.42,0,0,0,0,0,0,2,0,0,0
"45143",451.43,0,0,0,0,0,0,1,0,0,0
"45144",451.44,0,0,0,0,0,0,0,0,0,0
"45145",451.45,0,0,0,0,0,0,1,0,0,0
"45146",451.46,0,0,0,0,0,0,0,0,0,0
"45147",451.47,0,0,0,0,0,0,0,0,0,0
"45148",451.48,0,0,0,0,0,0,0,0,0,0
"45149",451.49,0,0,0,1,0,1,1,0,0,0
"45150",451.5,0,0,0,0,0,0,0,0,0,0
"45151",451.51,0,0,0,0,0,0,0,0,0,0
"45152",451.52,0,0,0,0,0,0,0,0,0,0
"45153",451.53,0,0,0,0,0,0,0,0,0,0
"45154",451.54,0,0,0,0,0,0,0,0,0,0
"45155",451.55,0,0,0,0,0,0,0,0,0,0
"45156",451.56,0,0,0,1,0,0,0,0,0,0
"45157",451.57,0,0,0,0,0,1,0,0,0,0
"45158",451.58,0,0,0,0,0,0,0,0,0,0
"45159",451.59,0,1,0,0,0,1,0,0,0,0
"45160",451.6,0,0,0,0,0,0,0,0,0,0
"45161",451.61,0,0,0,2,0,0,1,0,0,0
"45162",451.62,0,0,0,0,0,0,1,0,0,0
"45163",451.63,0,0,0,0,0,0,1,0,0,0
"45164",451.64,0,0,0,0,0,0,0,0,0,0
"45165",451.65,0,0,1,0,0,0,0,0,0,0
"45166",451.66,0,0,0,0,0,0,0,0,0,0
"45167",451.67,0,0,0,0,0,0,0,0,0,0
"45168",451.68,0,0,0,0,0,0,0,0,0,0
"45169",451.69,0,0,0,0,0,0,0,0,0,0
"45170",451.7,0,0,0,0,1,0,0,0,0,0
"45171",451.71,0,0,0,0,0,0,0,0,0,0
"45172",451.72,0,0,0,0,1,0,0,0,0,0
"45173",451.73,0,0,0,0,0,0,0,0,0,0
"45174",451.74,0,0,1,0,2,0,2,0,0,0
"45175",451.75,0,0,1,1,3,0,1,0,0,1
"45176",451.76,0,0,0,0,0,0,1,0,0,0
"45177",451.77,0,0,0,0,0,0,2,0,0,0
"45178",451.78,0,0,0,0,0,0,0,0,0,1
"45179",451.79,0,0,0,0,0,0,0,0,0,0
"45180",451.8,0,1,0,0,0,0,0,0,0,0
"45181",451.81,0,3,0,0,0,0,1,0,0,1
"45182",451.82,0,0,0,0,0,0,0,0,0,1
"45183",451.83,0,0,0,0,0,0,0,0,0,1
"45184",451.84,0,0,0,0,0,0,2,0,0,0
"45185",451.85,0,0,0,0,0,0,1,0,0,0
"45186",451.86,0,0,0,0,0,0,0,0,0,0
"45187",451.87,0,0,0,0,0,0,0,0,0,1
"45188",451.88,0,0,0,0,0,0,0,0,0,0
"45189",451.89,0,0,0,0,0,0,0,0,0,1
"45190",451.9,1,1,0,0,0,0,0,0,0,1
"45191",451.91,0,1,0,0,0,0,0,0,0,0
"45192",451.92,0,0,0,0,0,0,0,0,0,0
"45193",451.93,0,0,0,0,0,0,0,0,0,0
"45194",451.94,0,0,0,0,0,0,0,0,0,0
"45195",451.95,0,0,0,0,0,0,0,0,0,0
"45196",451.96,0,0,0,0,0,0,0,0,0,0
"45197",451.97,0,0,0,0,0,0,0,0,0,0
"45198",451.98,0,0,0,0,0,0,1,0,0,0
"45199",451.99,0,0,0,0,1,0,0,0,0,1
"45200",452,0,0,0,0,0,0,0,0,0,0
"45201",452.01,0,0,0,0,0,0,0,0,0,1
"45202",452.02,0,0,0,0,0,0,0,0,0,0
"45203",452.03,0,0,0,0,0,0,0,0,0,0
"45204",452.04,0,0,0,0,0,0,0,0,0,0
"45205",452.05,0,0,0,0,1,0,0,0,0,0
"45206",452.06,0,0,0,0,0,0,0,0,0,0
"45207",452.07,0,0,0,0,0,0,0,0,0,1
"45208",452.08,0,0,0,0,0,0,0,0,0,1
"45209",452.09,0,0,0,0,1,0,0,0,0,1
"45210",452.1,0,0,0,0,0,0,0,0,0,0
"45211",452.11,0,0,0,0,0,0,0,0,0,1
"45212",452.12,0,1,0,0,0,0,0,0,0,0
"45213",452.13,0,1,0,0,0,0,1,0,0,0
"45214",452.14,0,0,0,0,0,0,0,0,0,0
"45215",452.15,0,1,0,0,1,0,0,0,0,0
"45216",452.16,0,0,0,1,1,0,0,0,0,1
"45217",452.17,0,0,0,0,1,0,0,0,0,0
"45218",452.18,0,0,0,0,0,0,0,0,0,0
"45219",452.19,0,0,0,0,1,0,0,0,0,0
"45220",452.2,0,0,0,0,3,0,0,0,0,0
"45221",452.21,0,0,0,0,0,0,0,0,0,0
"45222",452.22,0,0,0,0,0,0,1,0,0,1
"45223",452.23,0,0,0,0,2,0,0,0,0,0
"45224",452.24,0,0,0,0,0,0,0,0,0,0
"45225",452.25,0,0,0,0,0,0,0,0,0,1
"45226",452.26,0,0,0,0,1,0,0,0,0,0
"45227",452.27,0,0,0,0,0,0,1,0,0,1
"45228",452.28,0,0,0,0,0,0,0,0,0,1
"45229",452.29,0,0,0,0,0,0,0,0,0,0
"45230",452.3,0,0,0,0,0,0,0,0,0,0
"45231",452.31,0,0,0,0,0,0,0,0,0,0
"45232",452.32,0,1,0,0,0,0,0,0,0,1
